url,title,summary
https://www.nytimes.com/2020/05/13/us/politics/paul-manafort-released-coronavirus.html,"Paul Manafort, Trump’s Ex-Campaign Manager, Released to Home Confinement","Paul Manafort, who had been serving a seven-and-a-half-year sentence in Pennsylvania for fraud, is among the prisoners released over the spreading coronavirus."
/city/hyderabad/hyd-firms-involved-in-telangana-esi-fraud-named-in-andhra-too/articleshow/74273776.cms,Hyderabad firms involved in Telangana ESI fraud named in Andhra Pradesh too,Investigation by vigilance and enforcement (V&E) sleuths of Andhra Pradesh has found that Hyderabad-based companies and their directors involved in the ESI fraud in Telangana had a role in a similar fraud perpetrated in their state too.
https://www.nytimes.com/2006/11/12/business/openers-suits-cash-only-please.html,"CASH ONLY, PLEASE","Securities and Exchange Commission settles lawsuit against five executives of NextCard, failed online credit card bank; five agree to pay total of $1.4 million in restitution to investors (S)"
https://www.nytimes.com/2018/04/23/technology/personaltech/malware-prize-malvertising.html,You Don’t Want the Malware Prize,"Devious code is sending people to fraudulent quiz and contest pages, so ignore that “lucky winner” notice and run a security scan."
https://www.nytimes.com/2013/01/17/technology/17iht-data17.html,Europe Weighs Requiring Firms to Disclose Data Breaches,"To combat a rise in cybercrime, the European Commission is considering a plan to require some of the biggest Web businesses to report the loss or theft of personal data, or risk sanctions and fines."
https://www.nytimes.com/2020/04/11/us/coronavirus-face-mask-fraud-christopher-parris.html,Man Charged in Scheme to Sell 125 Million Nonexistent Masks,"Christopher Parris tried to secure orders from the Department of Veterans Affairs for personal protective equipment that would have amounted to more than $750 million, the authorities said."
https://www.nytimes.com/2014/03/07/sports/tennis/charges-dropped-against-briton-accused-of-transmitting-tennis-scores.html,Charges Dropped Against Briton Accused of Transmitting Tennis Scores,The 22-year-old man was the first to face criminal charges over conduct intended to corrupt the outcome of bets on matches at the Australian Open.
https://www.nytimes.com/2018/02/15/business/us-bank-money-laundering.html,U.S. Bank Cited by Federal Authorities for Lapses on Money Laundering,"The bank, which was accused of neglecting safeguards against illegal activity and of lying to a regulator, agreed to pay $613 million in fines and penalties to resolve the case."
https://www.nytimes.com/2003/09/12/nyregion/metro-briefing-new-york-manhattan-3-are-arrested-in-atm-thefts.html,Metro Briefing | New York: Manhattan: 3 Are Arrested In A.T.M. Thefts,"Angel Ortiz, Jose Rodriguez and Alberto Lugo are charged with trying to remove ATM machine from Lane Market Farms in Manhattan (S)"
/business/india-business/rbi-asks-issuers-to-provide-facility-to-switch-on-off-cards-to-prevent-frauds/articleshow/73277727.cms,"RBI asks issuers to provide facility to switch on, off cards to prevent frauds","The RBI on Wednesday asked banks and other card-issuing companies to provide facility to customers to switch on and off their debit or credit cards, a move aimed at enhancing security for digital transactions."
/city/mumbai/mumbai-senior-citizen-fills-online-bank-form-loses-rs-2-5-lakh/articleshow/70442029.cms,"Mumbai senior citizen fills online bank form, loses Rs 2.5 lakh",Two youths from Gujarat who allegedly cheated a senior citizen from Colaba of Rs 2.50 lakh from her bank account after posing as officials of a foreign bank have been arrested.
https://dealbook.nytimes.com/2009/01/08/shades-of-madoff-another-ponzi-scheme-emerges/,Shades of Madoff: Another Ponzi Scheme Emerges,"The government has discovered another long-running Ponzi scheme. This time, however, it totaled $50 million — a mere fraction of Bernard L. Madoff’s purported $50 billion scheme."
https://www.nytimes.com/2006/10/27/business/27broker.html,Former Trader Convicted in Fraud Case,David Finnerty was convicted of federal charges that his improper trades defrauded investors of $4.5 million.
https://www.nytimes.com/2004/12/30/business/fraud-indictment-in-healthsouth-case.html,Fraud Indictment in HealthSouth Case,"Hannibal Sonny Crumpler, former controller of HealthSouth Corp, is indicted by grand jury, accused of participating in $2.7 billion fraud at company (S)"
https://www.nytimes.com/2005/08/21/business/yourmoney/fining-the-directors-misses-the-mark.html,Fining the Directors Misses the Mark,"WHAT'S the best way to deter corporate malfeasance? In China, they've decided to try the death penalty. The former chief executive of the Bank of China's Hong Kong subsidiary was given a suspended death sentence recently for embezzlement, although..."
https://www.nytimes.com/2020/01/30/business/transvaginal-mesh-johnson-and-johnson.html,Johnson & Johnson Is Told to Pay $344 Million in Pelvic Mesh Suit,The ruling centers on marketing practices for a kind of medical device that has prompted years of personal injury litigation and billions in payouts.
https://cityroom.blogs.nytimes.com/2011/08/01/men-robbed-atm-using-dunkin-donuts-cards-officials-say/,"Men Robbed A.T.M. Using Dunkin’ Donuts Cards, Officials Say","The defendants re-encoded gift cards with stolen account information to take more than $17,000 from the machine, officials said."
https://www.nytimes.com/2000/08/11/nyregion/ex-leader-admits-defrauding-police-group.html,Ex-Leader Admits Defrauding Police Group,"William Saksinsky, former executive vice president of New Jersey State Policemen's Benevolent Assn, pleads guilty to defrauding organization and its members of thousands of dollars; he implicates Newark Police Department Deputy Director Rocco Mala..."
https://www.nytimes.com/2002/02/07/business/world-business-briefing-europe-liechtenstein-money-laundering-cases-increase.html,World Business Briefing | Europe: Liechtenstein: Money Laundering Cases Increase,Authorities say tougher enforcement in Liechtenstein resulted in doubling of reports of suspected money laundering by banks last year; new watchdog agency was set up after Liechtenstein was listed on international roll of countries that failed to ...
https://dealbook.nytimes.com/2009/06/30/madoff-victims-get-over-it/,"Madoff Victims, Get Over It","Should the Securities and Exchange Commission help repay victims of Bernard Madoff’s fraud? Writing on his Executive Suite blog, Joe Nocera of The New York Times says no."
https://www.nytimes.com/2009/07/15/business/15cds.html,Derivatives Are Focus of Antitrust Investigators,"Markit, a data warehouse controlled by several big banks, said it had been notified that it was the subject of an inquiry."
/business/india-business/pmc-bank-fraud-hdil-promoters-sought-meeting-with-bank-on-day-of-arrest/articleshow/71451894.cms,PMC bank fraud: HDIL promoters sought meeting with bank on day of arrest,"Two days before their arrest on Thursday in the PMC Bank case, HDIL promoters Rakesh Wadhawan and son Sarang wrote to the bank informing it that they were willing to extend additional security (assets) and a plan to settle outstanding amounts on loans."
https://www.nytimes.com/2006/07/08/business/impersonator-obtained-shareholder-data.html,Impersonator Obtained Shareholder Data,"Automatic Data Processing says its brokerage services unit gave out shareholder lists to 'unauthorized party' posing as officer of public companies; lists included investor names, addresses and number of shares held by clients of Automatic Data (M..."
https://dinersjournal.blogs.nytimes.com/2010/02/09/the-case-of-the-fake-pinot-or-thousands-of-cases-of-it/,"The Case of the Fake Pinot, or Thousands of Cases of It",A French court is hearing the case of 13 people in the French wine trade who have been charged with selling Gallo 3.57 million gallons of wine from the Languedoc-Roussillon region that was labeled as pinot noir but was in fact made from cheaper gr...
https://www.nytimes.com/2014/10/11/theater/man-sentenced-to-nearly-three-years-for-defrauding-rebecca-producers.html,Man Sentenced to Nearly Three Years for Defrauding ‘Rebecca’ Producers,A former Long Island stockbroker was sentenced Friday to nearly three years in prison for defrauding the backers of a planned Broadway musical.
https://www.nytimes.com/2013/09/12/arts/design/lawyer-is-accused-of-taking-funds-from-cy-twombly-foundation.html,Lawyer Is Accused of Taking Funds From Cy Twombly Foundation,"The prominent art-world lawyer Ralph E. Lerner has been accused in an ongoing court case of fraudulently taking at least $750,000 in fees."
https://www.nytimes.com/2011/01/29/us/29lincoln.html,Kindnesses Are Revealed From Day Lincoln Died,A forgery tumult leads to news of pardons of a leader’s last hours.
https://www.nytimes.com/2007/01/25/nyregion/25mbrfs-priests.html,Manhattan: Guilty Plea in Defrauding of Priests,"Robert Riggio of Manhattan, who was charged with defrauding more than 60 priests over several years, pleaded guilty to wire fraud in Federal District Court yesterday, prosecutors said. Mr. Riggio, 60, faces up to 40 years in prison when he is sent..."
https://bits.blogs.nytimes.com/2012/04/10/utah-breach-shows-vulnerability-of-health-records/,Utah Breach Shows Vulnerability of Health Records,"As banks step up their security measures, health providers and retailers have become a more prevalent target for hackers. A breach in Utah is a case in point."
https://schott.blogs.nytimes.com/2011/03/30/ore-ore-fraud/,Ore-Ore Fraud,"Pretending to be a relative in distress (“it’s me, it’s me”, in Japanese) in an attempt to defraud."
https://www.nytimes.com/2001/03/18/magazine/a-crisis-of-fakes.html,A Crisis of Fakes,"Peter Landesman reports on fakes and forgeries that plague art world, in light of accusations by Nicholas Turner, former curator of European drawings at J Paul Getty Museum, that Getty owned forgeries; comments on Getty's refusal to discuss matter..."
https://bits.blogs.nytimes.com/2013/11/12/adobe-breach-inadvertently-tied-to-other-accounts/,Adobe Breach Inadvertently Tied to Other Accounts,"As researchers sift through data from a security breach at Adobe, they are discovering that people have may have inadvertently shown hackers passwords for bank accounts, email, Facebook and home garage door codes on the Adobe website."
https://www.nytimes.com/interactive/2014/05/09/nyregion/medicaid-documents.html,Documents on Long-Term Care,"The goal was cost savings, but the state’s sweeping changes in Medicaid spending on long-term services set off a stampede in recent years by managed care companies for low-risk, high-profit enrollees."
/city/delhi/net-banking-card-frauds-up-50-delhi-is-atm-con-capital/articleshow/72466808.cms,"Net banking & card frauds up 50%, Delhi is ATM con capital","Instances of unlawful transactions involving internet banking, ATMs and credit and debit cards shot up over 50% to cross 52,000 in 2018-19, with Delhi being the ATM fraud capital accounting for nearly 27% of the reported cases of ""siphoning off of cash""."
https://www.nytimes.com/2007/03/01/arts/design/01pica.html,2 Paintings by Picasso Are Stolen in Paris,"Police said the two oils, “Maya With Doll” and “Portrait of Jacqueline,” are estimated to be worth about $66 million."
https://www.nytimes.com/2015/02/06/business/protecting-yourself-from-the-consequences-of-anthems-data-breach.html,Protecting Yourself From the Consequences of Anthem’s Data Breach,"There are strategies for limiting potential damage, although all involve greater vigilance and at least some degree of inconvenience."
https://www.nytimes.com/2019/05/19/business/deutsche-bank-trump-kushner.html,Deutsche Bank Staff Saw Suspicious Activity in Trump and Kushner Accounts,Anti-money-laundering specialists proposed filing “suspicious activity reports” about transactions connected to President Trump and Jared Kushner. Bank managers said no.
https://www.nytimes.com/2015/06/11/business/dealbook/when-it-comes-to-hackers-big-and-small-will-do.html,"Hackers Go After Little Fish, Too, While Trawling for Credit Cards","In their efforts to steal credit card data, hackers have taken aim at small businesses, like Eataly’s food halls, as well as retail giants like Target and Home Depot."
https://www.nytimes.com/2010/02/26/business/26madoff.html,Another Madoff Aide Faces Fraud Charges,"Daniel Bonventre, 63, a former director of operations for Bernard L. Madoff, was arrested and scheduled to appear Thursday in Manhattan federal court."
https://www.nytimes.com/2016/09/28/business/dealbook/standard-chartereds-us-settlement-is-imperiled-by-new-claims.html,Standard Chartered’s U.S. Settlement Is Imperiled by New Claims,"The London-based bank, which has a deferred-prosecution agreement from a 2012 inquiry, reported accusations against a company in which it holds a stake."
https://www.nytimes.com/2010/11/17/arts/design/17arts-PANELONDEFIC_BRF.html,Panel on Deficit Proposes Smithsonian Charge Fees,Admission to the museums of the Smithsonian Institution has long been free. That would change under a proposal by the national commission charged with reducing the deficit.
https://www.nytimes.com/2009/03/28/business/28ponzi.html,Bank of America Accused in Ponzi Lawsuit,A class-action lawsuit against Nicholas Cosmo says his Long Island office effectively had its own Bank of America branch.
/city/aurangabad/eow-arrests-accountant-for-rs-1-5-crore-pf-and-esic-fraud/articleshow/74325308.cms,EOW arrests accountant for Rs 1.5 crore PF and ESIC fraud,A 43-year old accountant employed with a private security company has been arrested by the Economic Offences Wing (EOW) for allegedly siphoning off with company’s Rs 1.5 crore kept aside to deposit in ESIC and PF accounts.
https://www.nytimes.com/2019/06/10/business/deutsche-bank-money-laundering.html,Deutsche Bank Acknowledges Lapse in Checks on Money Laundering,The sloppy screening of corporate transactions is the latest blow to the bank’s reputation only days after its shares hit a record low.
https://www.nytimes.com/2004/03/19/nyregion/an-allegation-of-favoritism-in-snapple-deal.html,An Allegation Of 'Favoritism' In Snapple Deal,Comptroller William C Thompson Jr charges Snapple won exclusive deal to sell beverages in New York City schools and on city property through 'tainted process with a predetermined outcome' that was not best deal for city; says he will go to court i...
https://www.nytimes.com/2004/09/20/technology/users-find-too-many-phish-in-the-internet-sea.html,Users Find Too Many Phish in the Internet Sea,"Recent flood of fake Citibank e-mail messages shows growing arsenal of technical and psychological tricks online tricksters, called phishers, are using to get people to divulge personal data; messages and fake Web sites they direct recipients to a..."
https://www.nytimes.com/2011/11/13/us/a-money-laundering-case-in-laredo-speaks-to-the-fears-of-texas-leaders.html,Money-Laundering Case Speaks to Border Fears,A federal raid in Laredo provided evidence that the drug war spillover from Mexico is cloaked in the routine transactions of the border economy.
https://artsbeat.blogs.nytimes.com/2009/01/02/picasso-matisse-works-stolen-in-berlin/,"Picasso, Matisse Works Stolen in Berlin",An etching by Picasso and prints by Matisse and Braque were among 30 works stolen from a Berlin gallery during the New Year’s holiday.
https://cityroom.blogs.nytimes.com/2010/04/20/espada-accused-of-using-nonprofit-for-personal-gain/,Espada Accused of Using Nonprofit for Personal Gain,"Attorney General Andrew M. Cuomo accused Senate Majority Leader Pedro Espada Jr. of siphoning millions of dollars from a health care nonprofit he founded to pay for meals, vacations and campaign expenses."
https://www.nytimes.com/2007/11/23/business/23norris.html,A Bad Loan by Any Other Name,"Chalk up one more term from the credit debacle.  Nina loans - an abbreviation that stands for “No income, no assets.”"
https://www.nytimes.com/2002/12/15/nyregion/briefing-politics-7.5-million-for-a-loss.html,$7.5 MILLION FOR A LOSS,Documents filed with Federal Election Commission show that Republican Douglas Forrester spent about $7.5 million of his own money on unsuccessful US Senate campaign in New Jersey; Frank Lautenberg spent about $1.5 million of his own money on campa...
https://www.nytimes.com/2013/11/10/sports/football/nfl-coaches-in-charge-and-at-risk.html,N.F.L. Coaches: In Charge and at Risk,John Fox of the Denver Broncos and Gary Kubiak of the Houston Texans are the latest to learn firsthand the hard truth about the demands of their jobs.
https://www.nytimes.com/2007/09/20/us/politics/20cnd-hsu.html,Democratic Fund-Raiser Is Accused of Ponzi Scheme,"Norman Hsu, the Democratic fund-raiser who was a fugitive from the law, was charged today with bilking investors of at least $60 million in a nationwide Ponzi scheme."
https://www.nytimes.com/2004/04/30/nyregion/city-detective-pleads-guilty-in-theft.html,City Detective Pleads Guilty In Theft,"Det Carlos Rodriguez pleads guilty to splitting about $100,000 taken from drug dealers in upper Manhattan between June 2000 and March 2001 with another detective, thought to be Thomas Rachko; was part of Drug Enforcement Task Force, joint federal ..."
https://www.nytimes.com/2008/10/14/business/worldbusiness/14rencap.html,Russian Bank Loses $10 Million on Illicit Trades,An equities trader at the Russian investment bank Renaissance Capital lost the company about $10 million by placing unauthorized bets on the stock market just as it collapsed.
https://www.nytimes.com/2004/11/10/nyregion/metro-briefing-new-york-albany-judge-rules-911-coin-ads-were.html,Metro Briefing | New York: Albany: Judge Rules 9/11 Coin Ads Were Deceptive,"Justice Joseph R Cannizzaro rules that National Collector's Mint Inc committed fraud by marketing its coin commemorating Sept 11 attacks as legally authorized government issue; company said coin was worth $49, but Atty Gen Eliot Spitzer puts figur..."
https://cityroom.blogs.nytimes.com/2008/09/10/assemblyman-charged-in-fraud-scheme/,Assemblyman Charged in Fraud Scheme,"Federal prosecutors have charged Anthony Seminerio, Democrat of Queens, with corruption involving more than $500,000 in illegal payments."
https://dealbook.nytimes.com/2009/08/21/georgia-man-gets-10-years-for-investor-swindle/,Georgia Man Gets 10 Years for Investor Swindle,A real estate attorney has been sentenced to ten years in prison after he was convicted of running a $40 million Ponzi scheme that duped 125 investors.
https://gadgetwise.blogs.nytimes.com/2010/07/14/q-a-tracking-donation-scams/,Q.&A.: Tracking Donation Scams,How to find out whether a request for a charitable donation is legitimate.
https://bats.blogs.nytimes.com/2009/04/08/trustee-wants-to-auction-madoffs-tickets-on-ebay/,Trustee Wants to Auction Madoff’s Tickets on eBay,"The trustee liquidating the assets of Bernard L. Madoff Investment Securities asked the United States Bankruptcy Court in New York for permission to auction Madoff’s two Delta Club Platinum tickets, the most expensive Mets seats in Citi Field."
https://www.nytimes.com/2009/08/12/business/12madoff.html,Madoff Aide Reveals Details of Ponzi Scheme,"Frank DiPascali, a longtime employee of Bernard L. Madoff, pleaded guilty to his role in the Ponzi scheme."
https://artsbeat.blogs.nytimes.com/2011/05/31/forged-painting-was-once-in-collection-of-steve-martin-german-police-say/,"Forged Painting Was Once in Collection of Steve Martin, German Police Say",Berlin investigators said a painting bought by Mr. Martin in 2004 and sold in 2006 and attributed to the modernist Heinrich Campendonk was probably the handiwork of a forgery ring that operated for decades.
https://www.nytimes.com/2004/02/24/business/bank-service-convicted-of-illegal-transfers.html,Bank Service Convicted Of Illegal Transfers,"Beacon Hill Service Corp is convicted of illegally receiving and transferring billions of dollars from shell companies, private investors and exchange houses to offshore accounts, cheating government out of millions of dollars; Beacon Hill shut do..."
https://www.nytimes.com/2017/02/05/business/dealbook/wells-fargo-student-loan-illegal-immigrants.html,Suit Challenges Denial of Education Loans to Unauthorized Immigrants,"A university student sued Wells Fargo, saying its denial of student loans to applicants based on their immigration status is illegal."
https://www.nytimes.com/2004/10/06/business/media/suntimes-managers-said-to-defraud-advertisers.html,Sun-Times Managers Said to Defraud Advertisers,"Hollinger International said yesterday that executives of The Chicago Sun-Times, which it owns, had overstated the newspaper's average circulation by as much as 11.6 percent as part of a scheme to defraud advertisers that began in 1998 and eluded ..."
https://www.nytimes.com/2008/04/09/business/worldbusiness/09eads.html,Document Details Insider Trading Claims at Airbus,A report by the French stock market watchdog that was leaked to a French news service provided details of the insider trading claims against executives at Airbus and EADS.
https://www.nytimes.com/2005/07/03/nyregion/in-brief-uconn-finds-breach-in-computer-system.html,UConn Finds Breach In Computer System,"The University of Connecticut has notified about 72,000 people in its computer database that their date of birth, Social Security number, address and telephone number may have been illegally accessed during the last year and a half.     The univer..."
https://www.nytimes.com/2017/11/09/business/equifax-data-breach.html,Equifax Faces Mounting Costs and Investigations From Breach,"Dozens of investigations, more than 240 lawsuits and a loss of consumers’ business all are taking a financial toll on the credit reporting company."
https://www.nytimes.com/2013/03/12/business/sec-accuses-illinois-of-securities-fraud.html,Illinois Is Accused of Fraud by S.E.C.,"In announcing a settlement, the agency said the state had misled investors about the health of its pension system."
https://www.nytimes.com/2001/06/28/opinion/wrong-signal-on-money-laundering.html,Wrong Signal on Money Laundering,"Editorial says one of most important weapons against money laundering is rule requiring banks to report any suspicious transactions to government, as well as cash deposits over $10,000; says Treasury Sec Paul O'Neill's plan to raise it to $25,000,..."
https://dealbook.nytimes.com/2012/02/08/to-envision-dodd-franks-future-look-to-its-predecessor/,"To Envision Dodd-Frank’s Future, Look to Its Predecessor","When Sarbanes-Oxley was passed in 2002, it was attacked almost exactly like Dodd-Frank is today. But for all the criticism, the law did help clean up American corporate accounting."
/business/india-business/axis-bank-reports-surprise-rs-1388-crore-loss-in-q4-on-covid-19-provisions/articleshow/75428605.cms,"Axis Bank reports surprise Rs 1,388 crore loss in Q4 on Covid-19 provisions","Axis Bank Ltd, India's third biggest private-sector lender, on Tuesday reported a surprise Rs 1,388 crore ($182.96 million) loss for the fourth quarter, as it set aside funds to cover potential loan losses due to the coronavirus-driven downturn."
/city/ghaziabad/this-man-took-bank-iris-scanner-home-forged-all-kinds-of-identity-proofs-for-thousands/articleshow/73452039.cms,"Ghaziabad: This man took bank iris scanner home, forged all kinds of identity proofs for thousands","At a time when identity and birth proof documents have entered conversations like never before, this BBA student and former bank worker decided to make the most of it."
https://dealbook.nytimes.com/2014/03/06/the-hurdles-in-getting-past-a-wall-of-silence/,The Hurdles in Getting Past a Wall of Silence,"The Justice Department may have feared reopening the debate about whether it adequately respects attorney-client privilege if it allowed regulators to pursue notes by JPMorgan Chase’s lawyers on the bank’s ties to Bernard L. Madoff, Peter J. Henni..."
https://www.nytimes.com/2013/08/02/nyregion/two-ran-ponzi-scheme-to-finance-resort-us-says.html,"Two Ran Ponzi Scheme to Finance Resort, U.S. Says",The owners of the Montauk Panoramic View Resort and Residences are accused of fraudulently using nearly $100 million from investors to repay loans.
/city/dehradun/nainital-dm-bans-adb-from-projects/articleshow/71482674.cms,Nainital DM bans ADB from projects,The Nainital district administration on Monday banned the Asian Development Bank (ADB) from taking up any development work in the Nainital district while also demanding an inquiry into the work done by it by a high-powered government committee.
https://www.nytimes.com/2014/09/03/technology/home-depot-data-breach.html,Home Depot Investigates a Possible Credit Card Breach,The retailer said it was investigating a report that customer credit and debit card data was stolen from its systems and put up for sale online.
https://www.nytimes.com/2020/02/07/us/douglas-hodge-college-admissions-scandal.html,Former Pimco C.E.O. Gets 9 Months in Prison in College Admissions Case,"Most parents were accused of crimes to get one child, maybe two, into an elite college. Douglas Hodge, the former chief of Pimco, paid bribes for at least four children, prosecutors say."
https://www.nytimes.com/2004/06/16/nyregion/metro-briefing-new-york-manhattan-gallery-executives-indicted.html,Metro Briefing | New York: Manhattan: Gallery Executives Indicted,Exclusive Art Gallery owner Ely Sakhai and manager Houshi Sandjaby are indicted on charges of selling forgeries of paintings by modern masters from their Manhattan shop (S)
https://www.nytimes.com/2007/05/12/business/12insider.html,Suspicious Trading on the Rise,"Regulators are again knee-deep in insider trading cases, with profiteers spanning the globe, from Hong Kong to lower Manhattan."
https://bits.blogs.nytimes.com/2009/02/24/blogs/24bits-viddyho-2621.html,Fast-Spreading Phishing Scam Hits Gmail Users,"A phishing scam spread quickly through Google's online chat service, stealing the log-in information of users who fell for it."
https://www.nytimes.com/2010/03/14/nyregion/14about.html,A Scam as Easy as 3-1-1,A flood of 311 calls complaining of housing code violations appears to be the work of home-improvement frauds.
https://www.nytimes.com/2017/01/18/us/fake-news-hillary-clinton-cameron-harris.html,"From Headline to Photograph, a Fake News Masterpiece","Cameron Harris, a recent college graduate, pulled six million people into his bogus story about the discovery of fraudulent ballots for Hillary Clinton."
https://www.nytimes.com/2017/04/15/us/shadow-brokers-nsa-hack-middle-east.html,Hacking Group Claims N.S.A. Infiltrated Mideast Banking System,"The group, which calls itself the Shadow Brokers, said the agency had broken into the international bank messaging system called Swift."
https://www.nytimes.com/2017/09/11/business/equifax-breach-stock-sale.html,"Senators Seek Answers on Equifax Breach, Including Details on Stock Sales","The stock sales have added to the consumer backlash over the breach, which may have compromised the sensitive information of 143 million Americans."
https://www.nytimes.com/2005/10/12/nyregion/two-executives-plead-guilty-to-larceny.html,Two Executives Plead Guilty to Larceny,"They called their company IDI, for ''I Deserve It,'' and yesterday, two construction executives charged with pocketing $2.5 million during the renovation of a luxury goods store in Trump Tower got what prosecutors said they deserved.     The execu..."
https://www.nytimes.com/2004/03/25/nyregion/bronx-officer-is-said-to-steal-debit-card-from-suspect.html,Bronx Officer Is Said to Steal Debit Card From Suspect,"Bronx Police Officer Russell Argila is arraigned on charges related to stealing debit card from suspect while arresting him and using it to withdraw about $1,800 from cash machines while suspect was in custody in Oct 2003; suspect, who was release..."
https://www.nytimes.com/2004/10/25/business/deceptive-practices-are-foundat-aon-too.html,"Deceptive Practices Are Foundat Aon, Too","New York Atty Gen Eliot Spitzer's probe of insurance companies and brokers reportedly finds deceptive and coercive practices at Aon Corp, world's second-largest insurance broker; investigators reportedly plan to bring civil suit against Aon and so..."
https://dealbook.nytimes.com/2013/10/07/new-york-regulator-bans-falcone-from-insurance-business/,Legal Side Effect in Admission of Wrongdoing to the S.E.C.,A New York regulator used an admission of wrongdoing to the S.E.C. by the billionaire Philip A. Falcone to punish him in an unrelated case.
https://dealbook.nytimes.com/2008/12/15/some-see-competition-for-title-of-ponzi-king/,Some See Competition for Title of Ponzi King,Bernard L. Madoff allegedly confided in colleagues that his investment fund was “a giant Ponzi scheme” that had bilked some $50 billion from investors. Many are already calling it the biggest Ponzi scheme in history.
https://www.nytimes.com/2018/04/02/nyregion/pamela-harris-brooklyn-resigns.html,Assemblywoman Pamela Harris Resigns Ahead of Fraud Trial,"Pamela Harris was indicted in January on a number of charges, including fraudulently receiving hurricane disaster funds and siphoning money from a nonprofit."
https://www.nytimes.com/2008/07/19/nyregion/19brothel.html,Lawyer Is Accused of Using Reform Group to Launder Money From Strip Club,"Police say a lawyer who started an organization advocating voter reform used it to hide profits from another venture, a strip club that offered more than dancing."
/city/mumbai/mumbai-western-railway-official-poorer-by-rs-3-lakh-after-swiping-right-on-dating-app/articleshow/73346430.cms,Mumbai: Western Railway official poorer by Rs 3 lakh after swiping right on dating app,A Western Railway superintendent fell victim to a dating app fraud when a woman he met on Tinder pretended to be short on funds to rent a flat and left him poorer by Rs 3 lakh.
https://www.nytimes.com/2002/11/19/business/company-news-taubman-centers-is-accused-of-misleading-investors.html,TAUBMAN CENTERS IS ACCUSED OF MISLEADING INVESTORS,"Simon Property Group says that Taubman Centers issued 'inaccurate and misleading assertions' in statement in which it said that one-third of its shareholders opposed unsolicited offer by Simon Property, mall owner, to acquire Taubman (S)"
https://www.nytimes.com/2005/04/03/nyregion/worth-noting-readers-digest-settles-a-sweepstakes-lawsuit.html,Reader's Digest Settles A Sweepstakes Lawsuit,"Reader's Digest reportedly agrees to pay $171,000 in restitution to consumers who bought its products in Connecticut and $25,000 to cover state costs in suit filed by Attorney Gen Richard Blumenthal charging deceptive marketing of its sweepstakes ..."
https://www.nytimes.com/2015/08/20/technology/the-ashley-madison-data-dump-explained.html,"The Ashley Madison Data Dump, Explained",The release of stolen data from a dating website marketed at would-be adulterers promises to roil the marital lives of its members.
https://www.nytimes.com/2016/01/26/arts/trials-begins-in-art-forgery-case-against-knoedler-gallery.html,Trial Begins in Art Forgery Case Against Knoedler Gallery,"The gallery is accused of selling dozens of fake works that it said were by master artists, including a purported Rothko purchased by Domenico and Eleanore De Sole for $8.3 million in 2004."
/city/mumbai/mumbai-father-son-held-in-rs-4-crore-fraud-case/articleshow/72152806.cms,"Mumbai: Father, son held in Rs 4 crore fraud case","Economic Offences Wing (EOW) on Tuesday arrested a father-son duo for a Rs 4-crore investment fraud. They have allegedly cheated more than 60 persons, promising them high returns on investments."
https://www.nytimes.com/2011/06/13/opinion/13mon2.html,False Claims About FOIA,A simplistic Supreme Court ruling foils essential lawsuits to hold government contractors accountable for fraud.
https://www.nytimes.com/2016/09/03/your-money/how-to-spot-irs-impersonators.html,How Students and Parents Can Spot I.R.S. Impersonators,Telephone scammers have been targeting students and parents with calls demanding payments for a “federal student tax.”
https://dealbook.nytimes.com/2010/06/11/f-b-i-readies-for-mortgage-fraud-clampdown/,F.B.I. Readies for Mortgage Fraud Clampdown,"Mortgage fraudsters beware. The F.B.I. is gearing up for a statewide clampdown into all forms of the practice in a new run of efforts to slow the kind of lending practices that led to the housing crash of 2008, The Financial Times reported."
https://www.nytimes.com/2016/02/06/nyregion/in-art-forgery-trial-expert-witness-says-knoedler-gallery-relied-on-fakes-for-profit.html,"In Art Forgery Trial, Expert Witness Says Knoedler Gallery Relied on Fakes for Profit","The accounting expert testified that without the sale of more than 30 forgeries over 18 years, the gallery would have operated at a loss, a claim that the defense disputed."
https://cityroom.blogs.nytimes.com/2008/12/29/blogs/29cityroom-kerik-pl5741.html,Kerik Pleads Not Guilty to Charges,"New tax-fraud charges were added to the corruption case of Bernard B. Kerik, the former police commissioner."
https://www.nytimes.com/2017/03/28/business/dealbook/wells-fargo-failing-score-discrimination-lending.html,"Citing Misdeeds, U.S. Gives Wells Fargo Failing Grade on Lending",A regulator said it had found “an extensive and pervasive pattern” of “discriminatory and illegal credit practices across multiple lines of business.”
https://dealbook.nytimes.com/2013/03/20/with-freddie-mac-suit-banks-face-billions-more-in-libor-claims/,"With Freddie Mac Suit, Banks Face Billions More in Libor Claims","Unlike other plaintiffs, Freddie Mac looks to have a strong case because it dealt directly with many of the banks accused of manipulating the London interbank offered rate."
https://www.nytimes.com/2017/06/15/sports/soccer/fifa-jorge-luis-arzuaga-pleads-guilty.html,Banker Admits to Money Laundering in FIFA Case,"Jorge Luis Arzuaga pleaded guilty to money laundering conspiracy, the first banker publicly convicted in a case that has implicated dozens of soccer officials and marketing executives."
