url,title,summary
https://thelede.blogs.nytimes.com/2011/06/13/gay-girl-in-damascus-blogger-admits-to-writing-fiction-disguised-as-fact/,Gay Girl in Damascus Blogger Admits to Writing Fiction Disguised as Fact,The American man behind the Gay Girl in Damascus blogging hoax explained in an interview with The Times that his attempt to use fiction to promote discussion of the Middle East spun out of control.
https://www.nytimes.com/2008/07/15/opinion/15tue3.html,Drilling’s Lure,Congress should not sacrifice long-term environmental protections for short-term political gain by giving into the pressures to lift the moratorium on offshore oil drilling.
https://www.nytimes.com/2013/08/30/us/2-guantanamo-detainees-transferred-to-algeria.html,2 Guantánamo Detainees Transferred to Algeria,The two men were the first detainees to leave the prison since President Obama renewed his pledge to close it in May.
https://www.nytimes.com/2020/03/17/reader-center/coronavirus-economy-reporter.html,‘Nothing Like Normal’: Covering an Infected Global Economy,A Times reporter who follows the Federal Reserve discusses the coronavirus’s impact on the world’s finances.
https://www.nytimes.com/2020/03/31/us/politics/fbi-fisa-wiretap-trump.html,"Problems in F.B.I. Wiretap Applications Go Beyond Trump Aide Surveillance, Review Finds","The bureau has routinely botched work on surveillance applications for its national security investigations, an inspector general said."
https://www.nytimes.com/2009/10/20/world/middleeast/20university.html,Iraqi Campus Is Under Gang’s Sway,One of Iraq’s most prestigious universities was closed temporarily because of a student gang accused of murdering and raping students and professors.
https://www.nytimes.com/2019/08/27/world/europe/berlin-murder-russia.html,Berlin Murder Raises Suspicions of Russian Involvement,"The well-planned killing of an ex-Chechen rebel has raised concerns that Russia may have deployed an agent to kill a Kremlin foe, a tactic it has used before."
https://www.nytimes.com/2002/07/17/business/business-digest-039160.html,BUSINESS DIGEST,Corporate Wrongdoing Is the Focus on Two Fronts
https://www.nytimes.com/2020/05/10/opinion/trump-cabinet-coronavirus.html,Does Anyone Actually Work for Trump?,All the holes and temps in the government have led to a permanent crisis.
https://www.nytimes.com/2003/10/06/nyregion/families-flee-a-brooklyn-fire-investigated-as-suspicious.html,Families Flee a Brooklyn Fire Investigated as Suspicious,"Fire that investigators call suspicious tears through four buildings in Brooklyn, injuring no one but displacing several Orthodox Jewish families and burning small synagogue on eve of Yom Kippur (M)"
/home/education/news/agriculture-varsity-adopts-500-farmers-to-increase-their-financial-health/articleshow/73665887.cms,Agriculture varsity adopts 500 farmers to increase their financial health,"To increase the income, off season vegetable production was also done in 53.26 hectare of the area. Mushroom cultivation, bee keeping was also done."
https://parenting.blogs.nytimes.com/2009/02/24/big-lies-little-lies-and-the-tooth-fairy/,"Big Lies, Little Lies and the Tooth Fairy",Deciphering the difference between lies that help and lies that hurt.
https://www.nytimes.com/2013/04/07/world/americas/brazil-opens-inquiry-into-vote-buying-claims.html,Brazil Opens Inquiry Into Claims of Wrongdoing by Ex-President,The move by the Public Ministry is thought to be the first time that former President Luiz Inácio Lula da Silva has been directly investigated in connection to the scheme.
https://www.nytimes.com/2013/02/15/sports/basketball/law-firm-withholding-information-on-nba-unions-contract.html,Law Firm Changes Course on Releasing Information on Suspicious Union Contract,"Because of an investigation by prosecutors, the firm charged with auditing the N.B.A. players union is withholding further information about a contract between the union and a financial services company."
https://thecaucus.blogs.nytimes.com/2006/10/18/hot-house-races-13/,Hot House Races,"Democratic strategists believe they could take 40 or more seats in the House, if only funding and intra-party struggles weren’t holding them back."
https://www.nytimes.com/2020/02/11/opinion/new-hampshire-primary.html,New Hampshire Democrats Aren’t Just Voting,They hold the fate of the party in their hands. And maybe not only their party.
https://www.nytimes.com/article/copyrights-trademarks-patents.html,"The Difference Between Copyrights, Trademarks and Patents","Whether you’re an inventor, a writer or an artist, you need to know what these each mean — and which you need to protect your work."
https://www.nytimes.com/2001/06/06/theater/theater-review-when-dreams-start-to-fade-there-s-always-forgery.html,When Dreams Start to Fade There's Always Forgery,Ben Brantley reviews Keith Bunin play The Credeaux Canvas at Playwrights Horizon; photo (M)
/home/environment/pollution/mumbai-gets-lions-share-of-govts-pollution-fund/articleshow/74585292.cms,Mumbai gets lion’s share of govt’s pollution fund,"Mumbai is set to get the highest grant of Rs 488 crore from the Centre’s Rs 4,400 crore fund which is earmarked exclusively for cities with more than one million population in states to improve air quality during 2020-21. Delhi may miss this assistance despite figuring among the most polluted cities in the country as the fund would only be meant for ‘million plus’ population cities in states."
https://www.nytimes.com/2010/10/30/opinion/30garrett.html,How to Keep Agents Off the Field,Colleges should sue rogue agents to protect their student-athletes.
/city/coimbatore/tj-members-from-state-in-quarantine-in-delhi-seek-better-care-facilities/articleshow/75334899.cms,Tamil Nadu TJ members quarantined in Delhi seek better care,"The death of a 60-year-old Tablighi Jamaat (TJ) member from Coimbatore, who was kept in a quarantine centre in Sultanpuri in New Delhi, on Wednesday has sparked demands from fellow TJ men for better care. Around 500 TJ members from Tamil Nadu are kept in nine quarantine centres in Delhi."
https://www.nytimes.com/2017/04/21/world/asia/taliban-attack-afghanistan.html,"Taliban Attack Afghan Army Base, Killing Dozens","Gunmen and suicide bombers in military uniforms stormed a base as soldiers, most unarmed, were leaving Friday Prayer or eating lunch."
https://www.nytimes.com/interactive/2016/12/13/us/politics/document-DCCC-Response-to-Hack.html,The D.C.C.C. Responds to the Hack,Letters from Democratic Party leaders responding to the cyberattack on servers of the Democratic Congressional Campaign Committee and the subsequent release of personal and professional information of lawmakers and staff members.
https://www.nytimes.com/2002/07/26/sports/baseball-fight-erupts-over-visits-with-umpires.html,Fight Erupts Over Visits With Umpires,World Umpires Association lawyer Larry Gibson alleges that Major League Baseball's labor lawyer Rob Manfred threatened to have him removed from ballparks for spending too much time in umpires dressing room prior to games and bringing unauthorized ...
/city/chandigarh/punjab-advisory-council-to-focus-on-agriculture/articleshow/74250467.cms,Punjab advisory council to focus on agriculture,Chief minister Amarinder Singh has asked Punjab State Advisory Council (PSAC) to focus on agriculture and allied sectors to boost the state’s agrarian economy.
https://www.nytimes.com/2003/11/03/international/middleeast/an-iraqi-city-looks-suspiciously-at-us-goodwill.html,An Iraqi City Looks Suspiciously at U.S. Good-Will Gestures,"Loathing for the American occupiers of Iraq looms everywhere in Falluja, where a U.S. helicopter was shot down on Sunday."
https://www.nytimes.com/2009/12/30/opinion/30wed2.html,The Case for Reform,There are compelling reasons for all Americans to root for the health care reform effort to succeed and urge Congress to complete the job.
https://www.nytimes.com/2014/09/21/us/a-florida-race-strains-wallets-and-allegiances.html,A Florida Race Strains Wallets and Loyalties,"The contest for governor between Rick Scott, the incumbent, and Charlie Crist, who switched parties, is costing tens of millions of dollars and disorienting voters."
https://www.nytimes.com/2016/02/04/nyregion/18-members-of-brooklyn-street-gang-are-indicted.html,"18 Gang Members, Accused of Terrorizing Brooklyn, Are Indicted","District Attorney Ken Thompson said the suspects, facing charges that include murder, were responsible for a wave of violence."
https://www.nytimes.com/2020/06/08/business/recession-stock-market-coronavirus.html,"Despite Recession, Stock Markets Turn Positive for the Year",The S&P 500 climbed back above where it began the year on the same day that economists said the United States fell into a recession in February.
https://cityroom.blogs.nytimes.com/2012/11/01/desperation-at-the-gas-pumps/,Desperation at the Gas Pumps,"At some gas stations that still had fuel, the lines were 100 cars deep, and the police have been called out to direct traffic and reduce tensions."
https://www.nytimes.com/2001/12/19/opinion/equity-for-all-victims.html,Equity for All Victims,America's dedication to justice for the victims of Sept. 11 is admirable. Even more inspiring would be a commitment to treat all accident victims with equal justice and compassion.
https://www.nytimes.com/2015/09/10/opinion/gail-collins-a-presidential-primary-cheat-sheet.html,A Presidential Primary Cheat Sheet,Let’s recap what the Republicans have been up to.
https://www.nytimes.com/2012/05/26/your-money/winemaking-lures-the-wealthy-but-not-with-profits.html,"Winemaking Lures the Wealthy, but Not With Profits","If there is one investment that has more to do with the heart than the head, it’s vineyards. Wealthy people have yet to be deterred by the prospect of never making a profit."
https://www.nytimes.com/2006/03/29/arts/artsspecial/sometimes-viewing-art-involves-breaking-a-fullcourt-press.html,"Sometimes, Viewing Art Involves Breaking a Full-Court Press","Ira Berkow comment on plan of action for viewing art amid crowds of blockbuster shows; photo (special section, Museums) (M)"
https://www.nytimes.com/2020/01/13/us/food-stamps-work-west-virginia.html,What Happened When a State Made Food Stamps Harder to Get,"In West Virginia, tougher work requirements for receiving food stamps complicated life for poor people, but did not result in increased employment."
https://www.nytimes.com/2020/01/02/world/middleeast/netanyahu-indictment-court.html,Israeli Supreme Court Removes an Obstacle for Netanyahu,The court was asked to consider whether a prime ministerial candidate charged with serious crimes can form a new government. It ruled that the petition was premature.
https://www.nytimes.com/2009/01/02/opinion/02fri3.html,A False and Unfair Economy,"During budget negotiations, Gov. David Paterson must remember the underfunded need for civil legal services."
https://www.nytimes.com/2007/12/12/arts/design/12arts-STOLENSTATUE_BRF.html,Stolen Statues Anger Indonesian Lawmaker,"More than 100 ancient artifacts, including ancestral statues, have been stolen from Central Sulawesi province in Indonesia and are being sold at galleries on Bali."
https://www.nytimes.com/2016/08/02/business/dealbook/banks-mobile-payment-wells-fargo.html,"Under Pressure, Big Banks Vie for Instant Payment Market","Wells Fargo joined three other banks in allowing instant payments, a market that has been taken over by services like Apple Pay and PayPal’s Venmo."
https://www.nytimes.com/2020/03/16/us/coronavirus-gun-buyers.html,"For Some Buyers With Virus Fears, the Priority Isn’t Toilet Paper. It’s Guns.","Gun shops and ammunition dealers say they’ve seen a surge in purchases, particularly from first-time buyers."
https://runway.blogs.nytimes.com/2008/01/21/paris-investments/,Paris: Investments,"In the mood for tradition, a number of designers showed vests at the Paris men’s shows."
https://realestateqa.blogs.nytimes.com/2009/03/13/understanding-condo-documents/,Understanding Condo Documents," When a declaration of condominium is filed, do its terms supersede the offering plan filed when the building was converted?"
https://www.nytimes.com/2007/12/24/nyregion/24arrest.html,Arrest in Georgia in the Slaying of a Bystander,"A man sought in the killing of an apparent bystander on a Brooklyn street on Dec. 15 was arrested Sunday morning in a motel room in Augusta, Ga."
https://atwar.blogs.nytimes.com/2009/02/04/election-humor-vote-fraud-allegations/,Election Humor: Vote Fraud Allegations,Qassem H.J. is a newspaper cartoonist working in Iraq. He abbreviates his name to protect his identity.
https://www.nytimes.com/2011/02/11/nyregion/11newburgh.html,U.S. Indicts 31 in Crackdown on Newburgh Gangs,"More than 30 reputed members and associates of the Latin Kings are facing charges that include murder, assault and racketeering."
https://www.nytimes.com/2008/08/17/automobiles/17MISERS.html,Misers in Disguise: A Dozen Unlikely Fuel Sippers,Buyers may be surprised to learn that achieving greater fuel economy doesn't require driving a tiny or boring car. There are better options in nearly every category.
https://www.nytimes.com/2007/11/13/business/worldbusiness/13fobriefs-BANKTOPOSTAH_BRF.html,Germany: Bank to Post a Huge Loss,"WestLB, the German state-owned bank based in Düsseldorf, said it would report a full-year loss of more than 100 million euros ($145 million) because of “persistently difficult market developments.” The lender will post a pretax “low three-digit mi..."
https://www.nytimes.com/2003/02/17/nyregion/metro-briefing-new-jersey-long-hill-township-suspicious-letter.html,Metro Briefing | New Jersey: Long Hill Township: Suspicious Letter,"Letter passing through postmark machine spills brown powder from padded envelope, closing post office in Long Hill, NJ, and surrounding stores and apartments; tests for anthrax are inconclusive (S)"
/city/hyderabad/polluter-pays-ngt-slaps-rs-10-cr-fine-on-3-units-in-sangareddy/articleshow/72062840.cms,Polluter pays: NGT slaps Rs 10 crore fine on 3 units in Sangareddy,Three polluting industrial units in Sangareddy have been ordered to pay Rs 10 crore as environmental compensation under the ‘polluter pays’ principle by the National Green Tribunal’s (NGT) principal bench in New Delhi.
https://green.blogs.nytimes.com/2009/08/04/climate-letter-forgeries-stir-outrage/,Climate Letter Forgeries Stir Outrage,New details continue to flood in over a lobby group’s forgery of letters advocating against Congressional climate legislation.
https://www.nytimes.com/2011/03/26/your-money/home-insurance/26wealth.html,Insurance Dictated by the Bank,The practice of bank-imposed insurance — known as force-placed insurance — has become more widespread in parts of the country where foreclosures are prevalent.
https://www.nytimes.com/2003/07/14/business/when-jenny-dumped-benny.html,When Jenny Dumped Benny,"Jennifer Lopez's firing of her longtime personal manager, Benny Medina, reflects desire to retain control of her own career, desire that has grown with huge sums she is earning in music, film and fasion industries and that has been encouraged by B..."
https://www.nytimes.com/2007/01/31/realestate/commercial/31arsenal.html,Opening the Gates at an Army Base,The Picatinny Arsenal in New Jersey will turn some of its vast real estate holdings into a high-tech research and development park.
https://www.nytimes.com/2004/03/06/arts/turks-breach-wall-of-silence-on-armenians.html,Turks Breach Wall of Silence on Armenians,"Article on Taner Akcam, sociologist and historian teaching at University of Minnesota, and handful of other Turkish scholars who are challenging Turkey's longheld declarations that organized mass slaughter of Armenians in Ottoman Empire during Wor..."
https://www.nytimes.com/2014/07/19/opinion/timothy-egan-faith-based-fanatics.html,Faith-Based Fanatics,"God is on a rampage in 2014, a bit like the Old Testament scourge who gave direct instructions to people to kill one another."
/city/delhi/112-housed-at-itbp-quarantine-test-negative-for-coronavirus/articleshow/74605114.cms,112 housed at ITBP quarantine test negative for coronavirus,"All 112 people admitted to an ITBP quarantine facility here for over a fortnight have tested negative for coronavirus and are expected to be released on Friday, a senior official said. All of them were evacuated last month from Wuhan in China."
https://www.nytimes.com/2020/03/11/us/supreme-court-mexico-asylum-seekers.html,Supreme Court Revives ‘Remain in Mexico’ Policy for Asylum Seekers,"A federal appeals court had found that the policy, which was put in place early last year, violated federal and international law."
https://www.nytimes.com/2002/12/03/science/experts-question-authenticity-of-bone-box-for-brother-of-jesus.html,Experts Question Authenticity of Bone Box for 'Brother of Jesus',"Growing number of experts doubt authenticity of inscription on limestone burial box that French scholar Dr Andre Lemaire says contains bones of James, brother of Jesus of Nazareth; experts accept antiquity of ossuary, apparently found by looters a..."
https://www.nytimes.com/2002/07/27/sports/baseball-little-progress-made-on-revenue-sharing.html,Little Progress Made On Revenue Sharing,Major League Baseball players union and owners make little progress in labor talks on issue of revenue sharing after two days of negotiating (M)
https://www.nytimes.com/2006/01/29/world/asia/north-korean-counterfeiting-complicates-nuclear-crisis.html,North Korean Counterfeiting Complicates Nuclear Crisis,United States efforts to press its case against North Korea for running secret counterfeiting network for US currency are mired in politics of effort to curb nuclear proliferation; South Korea fears that pushing case could derail proliferation tal...
https://www.nytimes.com/2020/01/17/business/profit-from-international-stocks.html,You Don’t Need to Travel to Profit From International Stocks,How investors can use indexes to spot opportunities in global stock markets without adding risk.
https://www.nytimes.com/2020/02/18/theater/spamtown-usa-hormel-strike.html,"‘Spamtown, USA’ Looks at a Bitter Strike Through Children’s Eyes",Minnesota’s Children’s Theater Company will present a play inspired by little-told stories of the wrenching Hormel strike: from kids on all sides of the dispute.
https://tmagazine.blogs.nytimes.com/2013/02/24/threes-a-trend-wet-hair/,Three’s a Trend | Wet Hair,"In Milan, models’ hair appeared more wet than set, adding an undone element to deceptively skillful looks."
https://www.nytimes.com/2004/10/17/business/yourmoney/whats-that-felony-on-your-resume.html,What's That Felony on Your Résumé,Advice on job-hunting with felony conviction on one's record (S)
https://www.nytimes.com/video/us/politics/100000005414346/how-russian-bots-and-trolls-invade-our-lives-and-elections.html,Inside Russia’s Network of Bots and Trolls,How do bots and trolls work to infiltrate social media platforms and influence U.S. elections? We take a closer look at these insidious online pests to explain how they work.
https://www.nytimes.com/2020/03/13/nyregion/snap-benefits-food-insecurity-nyc.html,Hunger Is on the Rise. Food Donors Are Getting Creative.,"Donation portals, pickup apps and other out-of-the-box solutions take on food insecurity and waste."
/city/kochi/students-make-disinfection-bot/articleshow/75744597.cms,Kochi students make disinfection robot,"A group of students of Rajagiri School of Engineering and Technology, Kakkanad, have come up with a multi-utility unmanned disinfection robot to fight the Covid-19 pandemic. Named RAKSHAK’20, the robot is equipped with a 16-litre storage tank, surveillance camera, all-terrain wheel system, small storage space for carrying necessary medicines and medical equipment, and a sprayer system. It is controlled wirelessly with a range of 1km and can be operated with a remote control so the operator does not have the risk of infection."
https://www.nytimes.com/2011/11/12/theater/performa-11-performance-art.html,"If It Involves Performing, Does That Make It Art?",Performa 11 raises questions about the difference between performance art and performance.
https://www.nytimes.com/2001/05/19/business/shares-of-software-company-slide-after-trading-resumes.html,Shares of Software Company Slide After Trading Resumes,Shares of AremisSoft Corp fall 9.8 percent in wake of articles in TheStreet.com and New York Times questioning whether software company misled investors about value of its contract to modernize Bulgaria's health care information system (M)
https://www.nytimes.com/2020/02/27/learning/we-document-lifes-milestones-how-should-we-document-death.html,We Document Life’s Milestones. How Should We Document Death?,Is it something that should be photographed or shared on social media? What traditions and rituals does your family have around death and mourning?
https://tmagazine.blogs.nytimes.com/2012/08/14/the-dirt-on-clean-laundering-fashions-most-elaborate-creations/,The Dirt on Clean | Laundering Fashion’s Most Elaborate Creations,However does Lady Mary Crawley upkeep her baroque costumes?
https://www.nytimes.com/2016/06/25/us/politics/donald-trump-ad-republican-convention.html,Dump-Trump Group to Show Ad Aimed at G.O.P. Delegates,"Delegates Unbound is behind a $70,000 ad campaign urging convention delegates to follow their conscience and vote for someone else."
/city/jaipur/saraswati-river-flowing-underground-in-raj-says-minister/articleshow/74050778.cms,Saraswati river flowing underground in Rajasthan: Union minister,Union jal shakti minister Gajendra Singh Shekhawat said Saraswati river is flowing under this part of the land and its existence has been proven.
https://newoldage.blogs.nytimes.com/2011/03/10/who-pays-off-moms-credit-card/,Credit Card Debt That Outlives Mom,An elderly parent dies with outstanding credit card bills. Who’s responsible?
https://www.nytimes.com/2018/05/22/podcasts/the-daily/trump-rosenstein-fbi-campaign-informant.html,Listen to ‘The Daily’: Rod Rosenstein’s Impossible Choice,"After President Trump asked the Justice Department to open an inquiry into its own Russia investigation, it granted the White House access to classified information. What’s behind the decision?"
https://essay.blogs.nytimes.com/2007/09/24/the-rise-of-iculture/,The Rise of iCulture,"In his essay “What’s the Matter With College?” author and historian Rick Perlstein confronts the issue of why today’s universities are no longer the progressive institutions and cultural leaders they were during the 1960s and 1970s. He asks, “Why do college and college students no longer lead the culture? Why does student life no longer seem all that important?” as it did when the anti-war protests at universities like Berkeley and Kent State made headlines and weighed on the collective conscious of Americans."
https://www.nytimes.com/2000/10/15/business/personal-business-diary-against-the-grain-on-atm-fees.html,Against the Grain On A.T.M. Fees,Washington Mutual savings bank in Seattle eliminates fee for using its automated teller machines (S)
https://iht-retrospective.blogs.nytimes.com/2015/06/01/1965-viet-cong-suicide-unit-strikes/,1965: Viet Cong Suicide Unit Strikes,From the International Herald Tribune archives: 1965: Viet Cong suicide unit strikes in Quang Ngai province.
https://www.nytimes.com/2020/04/09/business/retirement-jobs-no-benefits.html,"For Workers Over 50, a Job Without Benefits Spells Long-Term Trouble",A study shows that three out of four U.S. workers ages 50 to 62 didn’t have an employer-provided retirement plan and health insurance — which will be a big blow to their income later.
https://www.nytimes.com/2020/03/06/business/economy/trump-administration-blocks-chinese-acquisition-cfius.html,Trump Administration Blocks Chinese Acquisition of Hotel Software Company,"The decision, based on national security concerns, is the latest example of a stricter approach to policing Chinese investment in the United States."
https://www.nytimes.com/2005/05/10/nyregion/grand-jury-likely-to-hear-of-death-involving-officer.html,Grand Jury Likely to Hear of Death Involving Officer,"Brooklyn Dist Atty Charles J Hynes's office is expected to present evidence to grand jury considering charges in fatal shooting of Byron Hearst, unarmed man, by off-duty police officer Shamik Walton; police say Walton, who was collecting back rent..."
https://www.nytimes.com/2017/03/16/us/politics/chief-justice-roberts-tom-sawyer-case.html,Chief Justice Roberts Considers the Case of Tom Sawyer,"Several boys, played by actors, accused Tom of fraudulent misrepresentation when he persuaded them to whitewash Aunt Polly’s fence."
https://www.nytimes.com/2020/02/23/us/politics/russia-2020-election-interference.html,Dueling Narratives Emerge From Muddied Account of Russia’s 2020 Interference,"President Trump’s national security adviser intimated that the Russians were backing Bernie Sanders, as Joe Biden blamed Mr. Trump and other Republicans for the continued interference."
https://krugman.blogs.nytimes.com/2011/05/04/falling-dollar-phobia/,Falling Dollar Phobia,Much ado about nothing.
https://www.nytimes.com/2020/05/01/business/bonds-beat-stocks-over-20-years.html,Bonds Beat Stocks Over the Last 20 Years,"Over the long run, stocks are supposed to beat bonds. But they haven’t managed to do that uniformly since 2000, a sign of how difficult things have gotten for ordinary investors."
https://www.nytimes.com/2014/03/15/opinion/reduce-gun-penalties.html,Reduce Gun Penalties,Mandatory minimum sentences for firearm crimes are too harsh.
/city/patna/begusarai-youth-hangs-self-in-police-custody/articleshow/74817832.cms,Begusarai youth hangs self in police custody,"A 21-year-old youth, who was arrested for eloping with a minor, committed suicide in police custody in Begusarai after he was informed that his girlfriend had given a statement accusing him of abducting her, police said on Wednesday."
https://www.nytimes.com/2012/05/30/books/gone-girl-by-gillian-flynn.html,"The Lies That Buoy, Then Break a Marriage","“Gone Girl,” by Gillian Flynn, is a two-sided contest in which Nick and Amy Dunne tell conflicting stories."
https://www.nytimes.com/2011/05/25/technology/25mobile.html,Google Expected to Introduce a Wireless Payment System,"Google will offer mobile payments with MasterCard and Citigroup, according to a person briefed on the introduction, as well as with cellphone carriers, hardware manufacturers and retailers."
https://www.nytimes.com/2015/06/28/books/review/master-thieves-and-the-art-of-the-con.html,‘Master Thieves’ and ‘The Art of the Con’,New books about the theft and forgery of artworks.
https://thelede.blogs.nytimes.com/2009/12/09/irans-state-media-mocks-arrested-student-leader-pictured-in-womens-clothing/,Iran’s State Media Mocks Arrested Student Leader Pictured in Women’s Clothing,Iranian bloggers responded with fury to reports by the country’s state-supported media that a prominent student leader had been dressed as a woman when he was arrested on Monday in Tehran.
https://slapshot.blogs.nytimes.com/2012/09/18/rangers-wing-considers-playing-in-sweden/,Rangers Wing Considers Playing in Sweden,"Carl Hagelin of the Rangers is exploring playing for his hometown club in Sweden, SK Sodertalje, but he has not made a decision, his agent said Tuesday."
https://opinionator.blogs.nytimes.com/2014/07/02/the-rise-and-fall-and-rise-of-salmon-p-chase/,The Rise and Fall (and Rise) of Salmon P. Chase,How Lincoln’s Treasury secretary almost succeeded in destroying his presidency.
https://www.nytimes.com/2009/04/21/us/politics/21intel.html,Pressure Grows to Investigate Interrogations,"Despite his assurances to the C.I.A., President Obama may not be able to avoid an inquiry into interrogation tactics used under the Bush administration."
/city/visakhapatnam/local-youths-turn-bizmen-as-demand-for-masks-increase/articleshow/75166821.cms,Local youths turn businessmen as demand for masks increase,"Taking advantage of the growing demand for masks, a few youths have started selling them near rythu bazaars, grocery stores and meat shops albeit at a higher price."
https://www.nytimes.com/2013/10/23/us/florida-officials-say-2-prison-escapees-were-not-the-first-to-use-forged-documents.html,Florida Officials Reveal 5 Earlier Prison Escape Attempts Using Forged Documents,"The officials said that investigators had “pinpointed” possible suspects in the latest escapes, by two convicted killers who have since been recaptured."
https://www.nytimes.com/2008/01/03/nyregion/03mbrfs-medicaid.html,Trenton: Medicaid Payments Increase for Child Treatments,"Doctors who care for poor children in New Jersey are receiving an increase in Medicaid reimbursements for the first time in two decades, with payments more than tripling. Under the new rate, which started on Tuesday, physicians are being paid $73...."
/city/bhopal/bhopal-union-government-team-satisfied-with-immigration-infrastructure/articleshow/71920273.cms,Bhopal: Union government team satisfied with immigration infrastructure,"The Raja Bhoj Bhopal is inching closer towards getting international flights with the joint team of Union home and civil aviation ministry, expressing satisfaction over the available manpower and infrastructure to set up an immigration facilitiy at the airport."
https://www.nytimes.com/2014/05/07/sports/ncaabasketball/3-oregon-basketball-players-face-rape-allegations.html,3 Oregon Basketball Players Face Rape Allegations,The accuser told the police that she met the players at a party on the night of March 8.
https://www.nytimes.com/2007/03/18/nyregion/nyregionspecial2/18WEmain.html,Putting Fears of Counterfeit Wines in Perspective,"UNLESS their preferred vintage is a 1961 Chateau Latour, or something equally pricey, wine-lovers chilled by the recent news of a federal investigation into the sale of counterfeit wines can relax when they open a bottle, experts say, because nobo..."
/city/kochi/idukki-district-administration-arranges-return-facilities-for-foreigners/articleshow/74711191.cms,Idukki district administration arranges return facilities for foreigners,"The Idukki district administration has arranged a special facility for foreign tourists stranded in the district to return to their countries immediately. For this, officials have arranged facility to conduct Covid-19 test on these tourists."
https://www.nytimes.com/2006/06/06/us/06brfs-brief-006.html,Maryland Man Pleads Guilty to Arson,"A 21-year-old man pleaded guilty and will serve at least five years in prison for his role in a cluster of arson cases in 2004 at a new subdivision in southern Maryland. In a deal with prosecutors, the man, Michael M. Everhart of Waldorf, pleaded ..."
https://www.nytimes.com/2020/02/18/sports/baseball/aaron-judge-astros.html,Aaron Judge and LeBron James Join Chorus of Astros Condemnation,"Echoing fellow stars like Cody Bellinger and Mike Trout, the Yankees’ cornerstone player didn’t hold back on the Astros’ cheating-stained title: “You didn’t earn it.”"
https://laughlines.blogs.nytimes.com/2010/01/13/basket-cases/,Basket Cases,Video | Whooping hoops tricksters.
/city/pune/mod-steps-in-to-provide-basic-facility/articleshow/72029751.cms,MoD steps in to provide basic facility,"The ministry of defence (MoD) issued a notification on November 7 to help residents in 62 cantonments across the country construct toilets in their homes, thus leaving behind their dependency on public washrooms."
https://wheels.blogs.nytimes.com/2010/07/29/new-toyota-recall-involves-about-400000-vehicles/,"New Toyota Recall Involves About 400,000 Vehicles","Among the Toyota recalls are 373,000 2000-4 Avalon models for a steering problem that could cause a crash, and 39,000 2003-7 Lexus LX 470 S.U.V.’s for a steering defect."
https://artsbeat.blogs.nytimes.com/2010/04/30/jeff-stark-and-the-sweet-cheat/,Jeff Stark and ‘The Sweet Cheat’,A Q. and A. with the artist Jeff Stark about his new site-specific performance work.
https://krugman.blogs.nytimes.com/2010/09/07/600-billion/,$600 Billion,It was a per-year figure.
https://www.nytimes.com/2000/09/11/us/interview-excerpts.html,Interview Excerpts,Excerpts from interview with Vice Pres Al Gore and Sen Joseph I Lieberman criticizing entertainment industry for marketing violence to children (M)
https://www.nytimes.com/2001/05/15/us/national-briefing-science-and-health-counterfeit-cancer-drugs.html,National Briefing | Science and Health: Counterfeit Cancer Drugs,"Food and Drug Administration warns cancer patients and pharmacists to beware of counterfeit packages of prescripton drug Neupogen, which is used to prevent infections in people receiving some types of chemotherapy; such packages have been found in..."
https://intransit.blogs.nytimes.com/2009/11/30/travel-deals-cyber-monday-sales/,Travel Deals: Cyber Monday Sales,"Starting today through Wednesday, Starwood Hotels and Resort has discounts of up to 45 percent at dozens of hotels worldwide."
https://www.nytimes.com/2018/11/27/us/illegal-immigrants-population-study.html,"The Number of Undocumented Immigrants in the U.S. Has Dropped, a Study Says. Here Are 5 Takeaways.","The number of undocumented immigrants in the United States has dropped to 10.7 million in 2016, from a peak of 12.2 million in 2007, according to Pew Research."
https://carpetbagger.blogs.nytimes.com/2006/11/21/your-suit-has-no-merit-and-youre-still-an-idiot/,"Your Suit Has No Merit, and You’re Still an Idiot.","20th Century Fox, which backed “Borat” to very lucrative effect, is not done making fun of the film’s unhappy costars. "
https://thecaucus.blogs.nytimes.com/2010/12/13/king-outlines-immigration-plans-for-2011/,King Outlines Immigration Plans for 2011,The Republican who is expected to lead the main subcommittee on immigration in the House of Representatives said Monday that he will push for a bill that would cancel employers’ tax deductions for wages of workers who are illegal immigrants.
https://www.nytimes.com/2017/08/28/us/donate-harvey-charities-scams.html,Where to Donate to Harvey Victims,Find out how to help those affected by the devastating flooding in Texas.
https://www.nytimes.com/2011/09/30/business/global/hungary-blames-the-banks-in-its-mortgage-crisis.html,Hungary Blames the Banks,"The government has enacted a law permitting homeowners to pay off certain mortgages at more favorable rates, outraging Europe’s financial establishment."
https://www.nytimes.com/2008/03/20/business/20legaltext-web.html,Statements by Weiss and Attorney on Plea,ATTORNEY FOR MELVYN I. WEISS.
https://www.nytimes.com/2004/11/07/education/edlife/loan-consolidation.html,Loan Consolidation,"INTEREST rates on student loans are at their lowest in 35 years, meaning that borrowing for an education is more affordable than it has been in decades. Of course, the cost of going to college has also never been as high, requiring larger loans fo..."
